Batch ID,Category,Product Name,Product Image,Store Name,Product Link,Price,Unit Price
2239,meat_and_fish,Λαβράκι Υδατοκαλλιέργειας Ελληνικό 400 Έως 600 gr,https://www.bigle.gr/images/products/98de6cfc-e05e-476b-9cf8-344d8f9818e5.jpeg,Χαλκιαδάκης,https://www.bigle.grhttps://xalkiadakis.gr/product/lavraki-ydatokalliergheias-elliniko-400-eos-600-gr,"5,45€","10,90€ ανά κιλό"
2240,meat_and_fish,Χοιρινή Μπριζόλα Χοιρινή Μπριζόλα Μ/Ο Εισαγωγής,https://www.bigle.gr/images/products/b52367be-5827-4aff-a3d8-7ff3fe247746.jpeg,Κρητικός,https://www.bigle.grhttps://kritikos-sm.gr/products/fresko-kreas/xoirino/xoir-mprizola-mo-ad-ollandias-nwph-41126,"7,65€","7,65€ ανά τεμάχιο"
2241,meat_and_fish,Χοιρινό Φιλέτο Χοιρινό Φιλέτο Εισαγωγής,https://www.bigle.gr/images/products/d9cd8b01-c912-4e0b-b648-df47b20966d4.jpeg,Κρητικός,https://www.bigle.grhttps://kritikos-sm.gr/products/fresko-kreas/xoirino/xoir-fileto-ollandias-nwpo-41527,Not found,"12,95€ ανά τεμάχιο"
2242,meat_and_fish,Mimikos Φτερούγες Κοτόπουλο Πικάντικες Ελληνικές 600gr,https://www.bigle.gr/images/products/a24c0543-b99a-400b-af6e-b70a7c77dd8a.jpeg,My,https://www.bigle.grhttps://www.mymarket.gr/mimikos-fterouges-kotopoulo-pikantikes-ellinikes-600gr,"3,96€","6,60€ ανά κιλό"
2242,meat_and_fish,Mimikos Φτερούγες Κοτόπουλο Πικάντικες Ελληνικές 600gr,https://www.bigle.gr/images/products/a24c0543-b99a-400b-af6e-b70a7c77dd8a.jpeg,Γαλαξίας,https://www.bigle.grhttps://galaxias.shop/product/5201063011285,"3,97€","3,97€ ανά τεμάχιο"
2242,meat_and_fish,Mimikos Φτερούγες Κοτόπουλο Πικάντικες Ελληνικές 600gr,https://www.bigle.gr/images/products/a24c0543-b99a-400b-af6e-b70a7c77dd8a.jpeg,Μασούτης,https://www.bigle.grhttps://www.masoutis.gr/categories/item/mimikos-fterouges-kotopoulo-pikantikes-ellhnikes-nwpes-600gr?1577006,"4,20€","7,00€ ανά κιλό"
2242,meat_and_fish,Mimikos Φτερούγες Κοτόπουλο Πικάντικες Ελληνικές 600gr,https://www.bigle.gr/images/products/a24c0543-b99a-400b-af6e-b70a7c77dd8a.jpeg,Κρητικός,https://www.bigle.grhttps://kritikos-sm.gr/products/fresko-kreas/kotopoulo-galopoula/fterouges-pikantikes-600gr-mimikos-70972,"4,35€","7,25€ ανά κιλό"
2243,meat_and_fish,Μόσχος γάλακτος μπιφτέκι νωπό τυποποιημένο ~0.45Kg,https://www.bigle.gr/images/products/20f987f5-1bc3-4c5d-b98f-938da107b982.jpeg,Θανόπουλος,https://www.bigle.grhttps://www.thanopoulos.gr/products/mosxos-galaktos-mpifteki-nwpo-tupopoihmeno-66976a684c73ed0002c8c648/,"9,90€","21,99€ ανά κιλό"
2244,meat_and_fish,Ελληνικό ΠΙΝΔΟΣ Κοτόπουλο Φιλέτο Μπούτι,https://www.bigle.gr/images/products/7cf7825f-2ca2-4df4-b209-9edeb24a7226.jpeg,Κρητικός,https://www.bigle.grhttps://kritikos-sm.gr/products/fresko-kreas/kotopoulo-galopoula/kotopoulo-fileto-mpouti-nwpo-ellhniko-pindos-860817,"9,15€","9,15€ ανά κιλό"
2244,meat_and_fish,Ελληνικό ΠΙΝΔΟΣ Κοτόπουλο Φιλέτο Μπούτι,https://www.bigle.gr/images/products/7cf7825f-2ca2-4df4-b209-9edeb24a7226.jpeg,Μασούτης,https://www.bigle.grhttps://www.masoutis.gr/categories/item/pindos-fileto-mpouti-kotopoulo-ellhniko-nwpo?1689454,"9,15€","9,15€ ανά κιλό"
2245,meat_and_fish,Φάρμα Ελασσόνας Μπιφτέκι Παραδοσιακό Νωπό Ελληνικό 600gr,https://www.bigle.gr/images/products/e23eb9d7-68e3-4a2e-8a84-e1a6161c6fd1.jpeg,My,https://www.bigle.grhttps://www.mymarket.gr/farma-elassonas-mpifteki-paradosiako-nopo-elliniko-600gr,"7,06€","11,77€ ανά κιλό"
2246,meat_and_fish,EXCLUSIVE AB | Βόειο Ποντίκι Άνευ Οστού Ελληνικής Εκτροφής,https://www.bigle.gr/images/products/ea1ff447-5af6-4961-81ac-936d7530ed8c.jpeg,ΑΒ,https://www.bigle.grhttps://www.ab.gr/el/eshop/Fresko-Kreas-and-Psaria/Moschari/Voeio-Mpoyti-Pontiki/Voeio-Pontiki-Aney-Ostoy-Ellinikis-Ektrofis/p/7725870,"16,28€","18,09€ ανά κιλό"
2247,meat_and_fish,Καρακαγκούνη Ρέγγα Φιλέτο Καπνιστό Τιμή Κιλού,https://www.bigle.gr/images/products/63a37647-84e8-4d41-bf10-92486042f576.jpeg,My,https://www.bigle.grhttps://www.mymarket.gr/karakagkouni-regga-fileto-kapnisto-timi-kilou,"18,95€","18,95€ ανά κιλό"
2248,meat_and_fish,Ποντίκι Βοείου Ποντίκι Βοείου Γαλλίας,https://www.bigle.gr/images/products/9c7a70d6-1b5d-45fd-aa4a-25ef42e14962.jpeg,Κρητικός,https://www.bigle.grhttps://kritikos-sm.gr/products/fresko-kreas/mosxari/boeio-pontiki-gallias-nwpo-41949,Not found,"14,90€ ανά τεμάχιο"
2249,meat_and_fish,Σπάλα Χοιρινή ΣΚΛΑΒΕΝΙΤΗΣ άνευ οστού Ολλανδίας,https://www.bigle.gr/images/products/60ac8668-9564-485d-bf9e-c960a61e82bc.jpeg,Σκλαβενίτης,https://www.bigle.grhttps://www.sklavenitis.gr/fresko-kreas/fresko-choirino/spala-choirini/sklavenitis-spala-hoirin-ollandias-aneu-ostou-240964/,"5,47€","7,60€ ανά κιλό"
2250,meat_and_fish,"Από Φιλέτο Κοτόπουλου MIMIKOS Cordon Bleu (-0,70Ε)",https://www.bigle.gr/images/products/bd724e15-9967-41b6-a86d-10deef47b42a.jpeg,Κρητικός,https://www.bigle.grhttps://kritikos-sm.gr/products/fresko-kreas/kotopoulo-galopoula/cordon-blue-mimikos-480gr-070e-743787,"7,90€","16,45€ ανά κιλό"
2250,meat_and_fish,"Από Φιλέτο Κοτόπουλου MIMIKOS Cordon Bleu (-0,70Ε)",https://www.bigle.gr/images/products/bd724e15-9967-41b6-a86d-10deef47b42a.jpeg,Χαλκιαδάκης,https://www.bigle.grhttps://xalkiadakis.gr/product/mimikos-kotopoylo-cordon-bleu-elliniko-480-gr,"7,90€","16,46€ ανά κιλό"
2251,meat_and_fish,Λουκάνικο Αράχωβας Λουκάνικο Αράχωβας Ελληνικής Επεξεργασίας,https://www.bigle.gr/images/products/263114f6-825a-4b26-9784-d274a745bcc3.jpeg,Κρητικός,https://www.bigle.grhttps://kritikos-sm.gr/products/fresko-kreas/paraskeuasmata-kreatos/loukko-taraxwbas-elepnwpo-ntalianhs-81007148,"8,50€","8,50€ ανά κιλό"
2252,meat_and_fish,Βόειο Μπριζόλα Μ/Ο Ε.Ε. Ελληνικές Εκτροφής > 5 Μηνών,https://www.bigle.gr/images/products/75e11b0a-f873-4641-a8cb-b7f440952c4d.jpeg,Χαλκιαδάκης,https://www.bigle.grhttps://xalkiadakis.gr/product/boeio-mprizola-mo-ee-ellinikes-ektrofis-5-minwn,"12,53€","17,90€ ανά κιλό"
2253,meat_and_fish,Κοτόπουλο μπούτι κοντό νωπό χύμα  Ελλάδος,https://www.bigle.gr/images/products/10d98087-28c1-4aad-b193-c83f160b2649.jpeg,Θανόπουλος,https://www.bigle.grhttps://www.thanopoulos.gr/products/kotopoulo-mpouti-konto-nwpo-xuma-ellados-6697955f4c73ed0002c8ecf0/,Not found,"6,15€ ανά κιλό"
2254,meat_and_fish,ΣΟΥΒΛΑΚΙΑ ΧΟΙΡΙΝΑ ΝΩΠΑ,https://www.bigle.gr/images/products/b2f6cec4-d89a-421b-8b02-eb6ffc0ad607.jpeg,Bazaar,https://www.bigle.grhttps://www.bazaar-online.gr/soyvlakia-choirina-nopa,"7,99€","4,00€ ανά 0.5 κιλά"
2255,meat_and_fish,Κοτόπουλο παϊδάκια νωπά τυποποιημένο με ρίγανη ~0.85Kg,https://www.bigle.gr/images/products/fde606e0-e03a-40fa-a2b5-949c59295074.jpeg,Θανόπουλος,https://www.bigle.grhttps://www.thanopoulos.gr/products/kotopoulo-padakia-nwpa-tupopoihmeno-me-riganh-66976a306b86ff00024c7fa8/,"3,25€","3,82€ ανά κιλό"
2256,meat_and_fish,Αγροκτήματα Κρήτης Άρωμα Κρήτης Κοτόπουλο Μισό,https://www.bigle.gr/images/products/95bd1fb9-898b-4fab-a4d2-a501e8ef2638.jpeg,Χαλκιαδάκης,https://www.bigle.grhttps://xalkiadakis.gr/product/aghroktimata-kritis-aroma-kritis-kotopoylo-miso,"11,70€","7,80€ ανά κιλό"
2257,meat_and_fish,ΑΒ FRESH TO GO | Βόειο Μπούτι Γαλλίας Νωπό,https://www.bigle.gr/images/products/d2c211d8-c94d-4a39-b4a8-94d8a20136dd.jpeg,ΑΒ,https://www.bigle.grhttps://www.ab.gr/el/eshop/Fresko-Kreas-and-Psaria/Moschari/Voeio-Mpoyti-Pontiki/Voeio-Mpoyti-Gallias-Nopo/p/7291227,Not found,"17,70€ ανά κιλό"
2258,meat_and_fish,ΕΛΑΙΟΠΟΥΛΑΚΙ | Κοτόπουλο Ολόκληρο Νωπό Ελαιοπουλάκι Έκπτωση 25%,https://www.bigle.gr/images/products/1702a8db-da4f-47de-bb63-9bad89bc84f7.jpeg,ΑΒ,https://www.bigle.grhttps://www.ab.gr/el/eshop/Fresko-Kreas-and-Psaria/Kotopoylo/Olokliro-Kotopoylo/Kotopoylo-Olokliro-Nopo-Elaiopoylaki-Ekptosi-25-/p/7142614,"11,16€","5,58€ ανά κιλό"
2259,meat_and_fish,ΑΓΓΕΛΑΚΗΣ | Κοτόπουλο Ολόκληρο Νωπό Ελληνικό,https://www.bigle.gr/images/products/deeefe7c-aa72-4e6c-922f-48d875c6efe3.jpeg,ΑΒ,https://www.bigle.grhttps://www.ab.gr/el/eshop/Fresko-Kreas-and-Psaria/Kotopoylo/Olokliro-Kotopoylo/Kotopoylo-Olokliro-Nopo-Elliniko/p/7075780,"11,99€","6,85€ ανά κιλό"
2260,meat_and_fish,EXCLUSIVE AB | Βόειο Τας Κεμπάπ Άνευ Οστού Ελληνικής Εκτροφής,https://www.bigle.gr/images/products/a0a46bc5-902a-40b7-8bfc-a10c5365c97e.jpeg,ΑΒ,https://www.bigle.grhttps://www.ab.gr/el/eshop/Fresko-Kreas-and-Psaria/Moschari/Voeia-Spala-Elia/Voeio-Tas-Kempap-Aney-Ostoy-Ellinikis-Ektrofis/p/7725879,"15,17€","16,85€ ανά κιλό"
2261,meat_and_fish,ΠΙΝΔΟΣ ΚΟΤΟΠΟΥΛΟ (ΛΕΥΚΟ ΔΙΣΚ) ΕΛΛΗΝΙΚΟ ΝΩΠΟ ΔΙΣΚ,https://www.bigle.gr/images/products/225d37a5-0dca-4522-8fce-d12570130049.jpeg,Bazaar,https://www.bigle.grhttps://www.bazaar-online.gr/pindos-kotopoylo-leyko-disk-elliniko-nopo-disk,"3,66€","3,66€ ανά 1 κιλά"
2261,meat_and_fish,ΠΙΝΔΟΣ ΚΟΤΟΠΟΥΛΟ (ΛΕΥΚΟ ΔΙΣΚ) ΕΛΛΗΝΙΚΟ ΝΩΠΟ ΔΙΣΚ,https://www.bigle.gr/images/products/225d37a5-0dca-4522-8fce-d12570130049.jpeg,Μασούτης,https://www.bigle.grhttps://www.masoutis.gr/categories/item/pindos-kotopoulo-ellhniko-nwpo-?1641844,"3,75€","3,75€ ανά κιλό"
2262,meat_and_fish,Βόειο Κρέας Σπάλα Χωρίς Κόκαλο Εισαγωγής Γαλλίας,https://www.bigle.gr/images/products/1ec135c3-dbe7-4355-ba96-6edb101b851b.jpeg,Market,https://www.bigle.grhttps://www.market-in.gr/el-gr/kreopoleio-kreopoleio-vodina-kreata-nopa/voeio-kreas-spala-xoris-kokalo-eisagoghs-gallias,"7,83€","15,65€ ανά κιλό"
2263,meat_and_fish,Βόειο Κιλότο Α/Ο Ε.Ε. Ελληνικής Εκτροφής > 5 Μηνών,https://www.bigle.gr/images/products/6701b020-bf61-452e-9414-75aa08a67404.jpeg,Χαλκιαδάκης,https://www.bigle.grhttps://xalkiadakis.gr/product/boeio-kiloto-ao-ee-ellinikis-ektrofis-5-minwn,"8,40€","16,80€ ανά κιλό"
2264,meat_and_fish,ΦΑΡΜΑ ΦΩΤΙΑΔΗ | Πανσέτα Αγριογούρουνου Καπνιστή Ελληνική,https://www.bigle.gr/images/products/35721a43-f3b2-49ae-b972-73687c220ed0.jpeg,ΑΒ,https://www.bigle.grhttps://www.ab.gr/el/eshop/Fresko-Kreas-and-Psaria/Kynigi/Panseta-Agriogoyroynoy-Kapnisti-Elliniki/p/7075511,"10,31€","19,95€ ανά κιλό"
2265,meat_and_fish,Νωπό ΠΙΝΔΟΣ Κοτόπουλο Φιλετάκι Πανέ,https://www.bigle.gr/images/products/fbe525e9-729d-4e75-9f01-3c293733eeb8.jpeg,Κρητικός,https://www.bigle.grhttps://kritikos-sm.gr/products/fresko-kreas/paraskeuasmata-kreatos/kotop-filetaki-ellas-nwpo-pindos-774438,"9,80€","9,80€ ανά κιλό"
2266,meat_and_fish,Σπάλα Χοιρινή Ολλανδίας Νωπή Άνευ Οστού,https://www.bigle.gr/images/products/df6e5ccf-d85d-4c99-9a07-6928f2f319f1.jpeg,My,https://www.bigle.grhttps://www.mymarket.gr/spala-choirini-ollandias-nopi-aneu-ostou,"7,59€","7,59€ ανά κιλό"
2266,meat_and_fish,Σπάλα Χοιρινή Ολλανδίας Νωπή Άνευ Οστού,https://www.bigle.gr/images/products/df6e5ccf-d85d-4c99-9a07-6928f2f319f1.jpeg,Μασούτης,https://www.bigle.grhttps://www.masoutis.gr/categories/item/spalaki-xoirino-aneu-ostou-ollandias-nwpo?2597979,"7,60€","7,60€ ανά κιλό"
2267,meat_and_fish,Χοιρινό Τηγανιά Μαριναρισμένο Ελληνικό,https://www.bigle.gr/images/products/43fd6852-8292-4b66-9bee-1df4f2764457.jpeg,Χαλκιαδάκης,https://www.bigle.grhttps://xalkiadakis.gr/product/xoirino-tighania-marinarismeno-elliniko,"4,28€","8,55€ ανά κιλό"
2268,meat_and_fish,Συκώτι Ολλανδίας Συκώτι Ολλανδίας Από Μοσχάρι Γάλακτος,https://www.bigle.gr/images/products/3cf32983-6549-403c-a651-ca85581fe2ba.jpeg,Κρητικός,https://www.bigle.grhttps://kritikos-sm.gr/products/fresko-kreas/mosxari/sukwti-near-mosx-ollandia-nwpo-713834,"8,50€","8,50€ ανά τεμάχιο"
2269,meat_and_fish,Μοσχάρι Κόντρα Γάλακτος Μ/Ο Ιταλίας,https://www.bigle.gr/images/products/a8ef8016-7119-454b-b7d5-9947fc86bece.jpeg,Χαλκιαδάκης,https://www.bigle.grhttps://xalkiadakis.gr/product/moskhari-kontra-galaktos-mo-italias,"10,75€","21,50€ ανά κιλό"
2270,meat_and_fish,Μπριζόλα Βοείου Ελληνική Νωπή Με Οστό,https://www.bigle.gr/images/products/9015a190-9e76-4128-8301-41eddeff990f.jpeg,My,https://www.bigle.grhttps://www.mymarket.gr/mprizola-voeiou-elliniki-nopi-me-osto,"14,75€","14,75€ ανά κιλό"
2271,meat_and_fish,Χοιρινό Λαιμός Μαριναρισμένο Ελληνικό,https://www.bigle.gr/images/products/819a49f3-92ea-4299-8a64-bfc923c537b2.jpeg,Χαλκιαδάκης,https://www.bigle.grhttps://xalkiadakis.gr/product/xoirino-laimos-marinarismeno-elliniko,"3,98€","7,95€ ανά κιλό"
2272,meat_and_fish,Πίνδος Φιλετάκια Κοτόπουλο Πανέ Κατεψυγμένα 500gr,https://www.bigle.gr/images/products/3bc68799-e899-4bfb-b164-07d3a337aed4.jpeg,My,https://www.bigle.grhttps://www.mymarket.gr/pindos-filetakia-kotopoulo-pane-katepsygmena-500gr,"7,25€","14,50€ ανά κιλό"
2273,meat_and_fish,ΧΟΙΡΙΝΗ ΣΠΑΛΑ Α/Ο ΒΕΛΓΙΟΥ,https://www.bigle.gr/images/products/307b6d8b-6e9e-449c-b1a7-3c6dee6992d3.jpeg,Bazaar,https://www.bigle.grhttps://www.bazaar-online.gr/choirini-spala-a-o-velgioy,"5,45€","2,73€ ανά 0.5 κιλά"
2274,meat_and_fish,Κοτόπουλο μπούτι νωπό χύμα  Ελλάδος,https://www.bigle.gr/images/products/da3a2e3e-bdfe-4301-ae8e-37f7216c985a.jpeg,Θανόπουλος,https://www.bigle.grhttps://www.thanopoulos.gr/products/kotopoulo-mpouti-nwpo-xuma-ellados-669795446b86ff00024ca932/,"4,99€","4,99€ ανά κιλό"
2274,meat_and_fish,Κοτόπουλο μπούτι νωπό χύμα  Ελλάδος,https://www.bigle.gr/images/products/da3a2e3e-bdfe-4301-ae8e-37f7216c985a.jpeg,Γαλαξίας,https://www.bigle.grhttps://galaxias.shop/product/2101081000000,"16,50€","16,50€ ανά τεμάχιο"
2275,meat_and_fish,ΕΛΒΙΔΑ | Βόειο Φιλέτο Αργεντινής 240g,https://www.bigle.gr/images/products/56d2c9ff-c477-4ed0-a3bd-527fe10d1371.jpeg,ΑΒ,https://www.bigle.grhttps://www.ab.gr/el/eshop/Fresko-Kreas-and-Psaria/Moschari/Moscharisio-Fileto/Voeio-Fileto-Argentinis-240g/p/7591939,"16,75€","69,79€ ανά κιλό"
2275,meat_and_fish,ΕΛΒΙΔΑ | Βόειο Φιλέτο Αργεντινής 240g,https://www.bigle.gr/images/products/56d2c9ff-c477-4ed0-a3bd-527fe10d1371.jpeg,Θανόπουλος,https://www.bigle.grhttps://www.thanopoulos.gr/products/devesa-boeion-angus-nwpo-fileto-tupopoihmeno-240g-6697b967c5c6370002d2020d/,"16,75€","69,79€ ανά κιλό"
2276,meat_and_fish,Γαλοπούλα Μπούτι Ελληνική,https://www.bigle.gr/images/products/1d982fcd-ce2b-4dac-8ef2-ae36d6fb8f7b.jpeg,Χαλκιαδάκης,https://www.bigle.grhttps://xalkiadakis.gr/product/galopoula-mpouti-elliniki,"8,55€","5,70€ ανά κιλό"
2277,meat_and_fish,Χοιρινό Ρολό Γεμιστό Νωπό ΕΕ το Κιλό,https://www.bigle.gr/images/products/7e6653b2-a88d-4d4c-ad94-c232406a1b85.jpeg,Market,https://www.bigle.grhttps://www.market-in.gr/el-gr/kreopoleio-kreopoleio-xoirina-kreata-nopa/xoirino-rolo-gemisto-nopo-ee-to-kilo,"8,39€","5,99€ ανά κιλό"
2278,meat_and_fish,Mimikos Σνιτσελ 470gr,https://www.bigle.gr/images/products/72566cd0-67b9-42b0-b7d2-0ed6d341a774.jpeg,Γαλαξίας,https://www.bigle.grhttps://galaxias.shop/product/5201063014224,"6,05€","12,87€ ανά κιλό"
2278,meat_and_fish,Mimikos Σνιτσελ 470gr,https://www.bigle.gr/images/products/72566cd0-67b9-42b0-b7d2-0ed6d341a774.jpeg,Μασούτης,https://www.bigle.grhttps://www.masoutis.gr/categories/item/mimikos-snitsel-kotopoulo-ellhniko-nwpo-470gr?2616274,"6,40€","13,62€ ανά κιλό"
2278,meat_and_fish,Mimikos Σνιτσελ 470gr,https://www.bigle.gr/images/products/72566cd0-67b9-42b0-b7d2-0ed6d341a774.jpeg,Θανόπουλος,https://www.bigle.grhttps://www.thanopoulos.gr/products/mimikos-kotopoulo-snitsel-pane-nwpo-tupopoihmeno-470g-66977a604c73ed0002c8d44c/,"6,40€","13,62€ ανά κιλό"
2278,meat_and_fish,Mimikos Σνιτσελ 470gr,https://www.bigle.gr/images/products/72566cd0-67b9-42b0-b7d2-0ed6d341a774.jpeg,My,https://www.bigle.grhttps://www.mymarket.gr/mimikos-snitsel-kotopoulo-elliniko-nopo-diskaki-470gr,"6,41€","13,64€ ανά κιλό"
2278,meat_and_fish,Mimikos Σνιτσελ 470gr,https://www.bigle.gr/images/products/72566cd0-67b9-42b0-b7d2-0ed6d341a774.jpeg,Bazaar,https://www.bigle.grhttps://www.bazaar-online.gr/mimikos-470g-snitsel-kotopoylo,"6,55€","13,94€ ανά κιλό"
2278,meat_and_fish,Mimikos Σνιτσελ 470gr,https://www.bigle.gr/images/products/72566cd0-67b9-42b0-b7d2-0ed6d341a774.jpeg,ΑΒ,https://www.bigle.grhttps://www.ab.gr/el/eshop/Fresko-Kreas-and-Psaria/Etoimes-Lyseis-Kreopoleioy/Etoimes-Lyseis-Poylerikon/Snitsel-Fileto-Kotopoyloy-Panarismeno-Psimeno-Elliniko-470-gr/p/7075678,"6,60€","14,04€ ανά κιλό"
2278,meat_and_fish,Mimikos Σνιτσελ 470gr,https://www.bigle.gr/images/products/72566cd0-67b9-42b0-b7d2-0ed6d341a774.jpeg,Market,https://www.bigle.grhttps://www.market-in.gr/el-gr/kreopoleio-kreopoleio-kotopoula-nopa-tupopoihmena/mimikos-kotopoulo-snitsel-470gr,"7,49€","15,94€ ανά κιλό"
2278,meat_and_fish,Mimikos Σνιτσελ 470gr,https://www.bigle.gr/images/products/72566cd0-67b9-42b0-b7d2-0ed6d341a774.jpeg,Χαλκιαδάκης,https://www.bigle.grhttps://xalkiadakis.gr/product/mimikos-snitsel-kotopoylo-elliniko-470-gr,"7,49€","15,94€ ανά κιλό"
2278,meat_and_fish,Mimikos Σνιτσελ 470gr,https://www.bigle.gr/images/products/72566cd0-67b9-42b0-b7d2-0ed6d341a774.jpeg,Κρητικός,https://www.bigle.grhttps://kritikos-sm.gr/products/fresko-kreas/kotopoulo-galopoula/snitsel-kotopmimikos-470gr-863089,"7,60€","16,17€ ανά κιλό"
2279,meat_and_fish,Χοιρινό Κότσι Μ/Ο Οσομπούκο Ν. Ελληνικό,https://www.bigle.gr/images/products/113754a6-d2b0-4b5b-89d1-d7b792895ab3.jpeg,Χαλκιαδάκης,https://www.bigle.grhttps://xalkiadakis.gr/product/xoirino-kotsi-mo-osompouko-n-elliniko,"3,41€","5,25€ ανά κιλό"
2280,meat_and_fish,Meatka Μπιφτέκι Βόειο Ευρωπαϊκής Ένωσης Σε Δισκάκι 600gr,https://www.bigle.gr/images/products/a254375b-a0ed-4330-b2bd-7873980ea68c.jpeg,My,https://www.bigle.grhttps://www.mymarket.gr/meatka-mpifteki-voeio-evropaikis-enosis-se-diskaki-600gr,Not found,"9,58€ ανά κιλό"
2281,meat_and_fish,Μιμίκος Κοτολιχουδιες κοτόπουλο σνίτσελ πάνε νωπό τυποποιημένο πικάντικο 470g,https://www.bigle.gr/images/products/83f5c21a-6296-496c-a377-a63f05bc4f92.jpeg,Θανόπουλος,https://www.bigle.grhttps://www.thanopoulos.gr/products/mimikos-kotolixoudies-kotopoulo-snitsel-pane-nwpo-tupopoihmeno-pikantiko-470g-669827f73991810002599969/,"7,10€","15,11€ ανά κιλό"
2281,meat_and_fish,Μιμίκος Κοτολιχουδιες κοτόπουλο σνίτσελ πάνε νωπό τυποποιημένο πικάντικο 470g,https://www.bigle.gr/images/products/83f5c21a-6296-496c-a377-a63f05bc4f92.jpeg,Κρητικός,https://www.bigle.grhttps://kritikos-sm.gr/products/fresko-kreas/kotopoulo-galopoula/pikantika-snitsel-mimikos-470gr-763587,"7,20€","15,31€ ανά κιλό"
2281,meat_and_fish,Μιμίκος Κοτολιχουδιες κοτόπουλο σνίτσελ πάνε νωπό τυποποιημένο πικάντικο 470g,https://www.bigle.gr/images/products/83f5c21a-6296-496c-a377-a63f05bc4f92.jpeg,ΑΒ,https://www.bigle.grhttps://www.ab.gr/el/eshop/Fresko-Kreas-and-Psaria/Etoimes-Lyseis-Kreopoleioy/Etoimes-Lyseis-Poylerikon/Snitsel-Pikantika-470g/p/7634820,"7,47€","15,89€ ανά κιλό"
2282,meat_and_fish,Νιτσιάκος Φιλέτο Στήθος Γαλοπούλα Vacuum Τιμή Κιλού,https://www.bigle.gr/images/products/f4f56647-20b3-48ab-9f33-95838997215e.jpeg,My,https://www.bigle.grhttps://www.mymarket.gr/nitsiakos-fileto-stithos-galopoula-vacuum-timi-kilou,"11,00€","11,00€ ανά κιλό"
2283,meat_and_fish,ΑΒ FRESH TO GO | Ρολό Κοτόπουλο Γεμιστό Τυρί & Μπέϊκον Νωπό,https://www.bigle.gr/images/products/df07ec07-f0e4-4c64-9132-b655380060b7.jpeg,ΑΒ,https://www.bigle.grhttps://www.ab.gr/el/eshop/Fresko-Kreas-and-Psaria/Etoimes-Lyseis-Kreopoleioy/Etoimes-Lyseis-Poylerikon/Rolo-Kotopoylo-Gemisto-Tyri-and-Mpeikon-Nopo/p/7075871,"9,54€","7,95€ ανά κιλό"
2284,meat_and_fish,Βόειον φιλέτο νωπό χύμα  Ελλάδος,https://www.bigle.gr/images/products/337de427-9a75-4198-95e1-0c4e1679a9c8.jpeg,Θανόπουλος,https://www.bigle.grhttps://www.thanopoulos.gr/products/boeion-fileto-nwpo-xuma-ellados-66979524534ed70002a81729/,"39,99€","39,99€ ανά κιλό"
2285,meat_and_fish,Νιτσιάκος Cordon Bleu Κοτόπουλο Ελληνικό Πανέ Νωπό 380γρ.,https://www.bigle.gr/images/products/f0ed21c1-fe18-47e8-8098-17259c6ae043.jpeg,Μασούτης,https://www.bigle.grhttps://www.masoutis.gr/categories/item/nitsiakos-cordon-bleu-kotopoulo-ellhniko-pane-nwpo-380gr?3693397,"4,66€","12,26€ ανά κιλό"
2286,meat_and_fish,Μπούτι Χοιρινό Με Οστό Ελληνικό Νωπό,https://www.bigle.gr/images/products/200a7b70-99fc-46c0-a409-a72f2be58ab6.jpeg,Μασούτης,https://www.bigle.grhttps://www.masoutis.gr/categories/item/mpouti-xoirino-me-osto-ellhniko-nwpo?0343038,Not found,"5,83€ ανά κιλό"
2287,meat_and_fish,Μπακαλιάρος Νορβηγίας Υγράλατος Χονδρός Τιμή Κιλού,https://www.bigle.gr/images/products/415b5cef-f7c8-466a-859a-c672bd660675.jpeg,My,https://www.bigle.grhttps://www.mymarket.gr/mpakaliaros-norvigias-ygralatos-chondros-timi-kilou,"10,49€","10,49€ ανά κιλό"
2288,meat_and_fish,BIOGRECO | Κοτόπουλο Μπούτι Βιολογικό Νωπό Ελληνικό,https://www.bigle.gr/images/products/84392d4f-4c20-4591-a380-7688f78847bf.jpeg,ΑΒ,https://www.bigle.grhttps://www.ab.gr/el/eshop/Fresko-Kreas-and-Psaria/Kotopoylo/Meri-Kotopoyloy/Kotopoylo-Mpoyti-Viologiko-Nopo-Elliniko/p/7075795,"15,45€","15,45€ ανά κιλό"
2289,meat_and_fish,ΓΑΛΑΞΙΑΣ ΣΚΛ ΤΥΡΙ ΕΛΑΣΣΟΝΑ (ΠΡ.ΓΑΛ. Ε.Ε),https://www.bigle.gr/images/products/b3bd0f05-385f-4433-b5f5-6dbb056c8ebf.jpeg,Γαλαξίας,https://www.bigle.grhttps://galaxias.shop/product/2101057000000,"9,60€","9,60€ ανά τεμάχιο"
2289,meat_and_fish,ΓΑΛΑΞΙΑΣ ΣΚΛ ΤΥΡΙ ΕΛΑΣΣΟΝΑ (ΠΡ.ΓΑΛ. Ε.Ε),https://www.bigle.gr/images/products/b3bd0f05-385f-4433-b5f5-6dbb056c8ebf.jpeg,Θανόπουλος,https://www.bigle.grhttps://www.thanopoulos.gr/products/mosxos-galaktos-tmpon-nwpo-xuma-ollandias-6697b225b8a555000200b8c5/,"24,90€","24,90€ ανά κιλό"
